name,area,created_at,current_price,change_rate,road_address,latitude,longitude,variants,price_2024,image,price_2022,price_2023,price_2025
청담현대3차아파트,109.53,2024-01-01 00:00:00,370000.0,60.17,도산대로101길 29,37.5270240644958,127.052978287839,"[{'전용면적(㎡)': 109.53, '거래금액(만원)': 370000.0}, {'전용면적(㎡)': 85.0, '거래금액(만원)': 231000.0}, {'전용면적(㎡)': 59.95, '거래금액(만원)': 190000.0}]",370000.0,,,231000.0,
청림빌,84.93,2024-01-01 00:00:00,90000.0,,논현로153길 42,37.5206447010764,127.024771186556,"[{'전용면적(㎡)': 84.93, '거래금액(만원)': 90000.0}]",90000.0,,,,
청암빌라트,163.8,2022-01-01 00:00:00,270000.0,,남부순환로391길 7,37.4924682239386,127.057174516549,"[{'전용면적(㎡)': 163.8, '거래금액(만원)': 270000.0}]",,,270000.0,,
청원,92.84,2024-01-01 00:00:00,120000.0,,도곡로69길 16,37.4984454570661,127.055951963548,"[{'전용면적(㎡)': 92.84, '거래금액(만원)': 120000.0}]",120000.0,,,,
"청학아파트에이동,비동,씨동",97.18,2024-01-01 00:00:00,152500.0,8.93,도산대로 232,37.5203808900933,127.032556608843,"[{'전용면적(㎡)': 97.18, '거래금액(만원)': 152500.0}, {'전용면적(㎡)': 85.12, '거래금액(만원)': 140000.0}]",152500.0,,,140000.0,
타워팰리스1,301.47,2023-01-01 00:00:00,990000.0,187.27,언주로30길 56,37.4880695220981,127.053483219997,"[{'전용면적(㎡)': 301.47, '거래금액(만원)': 990000.0}, {'전용면적(㎡)': 244.66, '거래금액(만원)': 790000.0}, {'전용면적(㎡)': 222.48, '거래금액(만원)': 710000.0}, {'전용면적(㎡)': 174.67, '거래금액(만원)': 560000.0}, {'전용면적(㎡)': 164.97, '거래금액(만원)': 520000.0}, {'전용면적(㎡)': 121.42, '거래금액(만원)': 420000.0}, {'전용면적(㎡)': 137.24, '거래금액(만원)': 420000.0}, {'전용면적(㎡)': 84.16, '거래금액(만원)': 275000.0}, {'전용면적(㎡)': 78.99, '거래금액(만원)': 240000.0}]",790000.0,,275000.0,990000.0,
타워팰리스2,223.59,2024-01-01 00:00:00,730000.0,50.0,언주로30길 57,37.4894573055974,127.053964659634,"[{'전용면적(㎡)': 223.59, '거래금액(만원)': 730000.0}, {'전용면적(㎡)': 243.14, '거래금액(만원)': 718000.0}, {'전용면적(㎡)': 161.8, '거래금액(만원)': 530000.0}, {'전용면적(㎡)': 159.44, '거래금액(만원)': 480000.0}, {'전용면적(㎡)': 176.72, '거래금액(만원)': 480000.0}, {'전용면적(㎡)': 164.99, '거래금액(만원)': 455000.0}, {'전용면적(㎡)': 144.63, '거래금액(만원)': 414000.0}, {'전용면적(㎡)': 154.35, '거래금액(만원)': 410000.0}, {'전용면적(㎡)': 130.17, '거래금액(만원)': 352000.0}, {'전용면적(㎡)': 115.63, '거래금액(만원)': 335000.0}, {'전용면적(㎡)': 124.11, '거래금액(만원)': 335000.0}, {'전용면적(㎡)': 111.39, '거래금액(만원)': 284500.0}, {'전용면적(㎡)': 92.8, '거래금액(만원)': 240000.0}, {'전용면적(㎡)': 69.69, '거래금액(만원)': 168000.0}]",615000.0,,410000.0,718000.0,
타워팰리스3,244.224,2024-01-01 00:00:00,680000.0,61.9,언주로30길 26,37.4877632466167,127.052530150983,"[{'전용면적(㎡)': 244.224, '거래금액(만원)': 680000.0}, {'전용면적(㎡)': 214.967, '거래금액(만원)': 580000.0}, {'전용면적(㎡)': 185.622, '거래금액(만원)': 550000.0}, {'전용면적(㎡)': 157.284, '거래금액(만원)': 498000.0}, {'전용면적(㎡)': 163.702, '거래금액(만원)': 480000.0}, {'전용면적(㎡)': 141.706, '거래금액(만원)': 402000.0}, {'전용면적(㎡)': 124.641, '거래금액(만원)': 331000.0}]",680000.0,,420000.0,550000.0,
탑팰리스,82.88,2023-01-01 00:00:00,107500.0,,언주로81길 31,37.4995273273882,127.041191390032,"[{'전용면적(㎡)': 82.88, '거래금액(만원)': 107500.0}]",,,,107500.0,
테헤란로대우아이빌(891-6),66.83,2023-01-01 00:00:00,95000.0,-61.18,테헤란로 428,37.5056919892348,127.054183199967,"[{'전용면적(㎡)': 66.83, '거래금액(만원)': 95000.0}, {'전용면적(㎡)': 59.83, '거래금액(만원)': 91500.0}, {'전용면적(㎡)': 35.51, '거래금액(만원)': 44000.0}, {'전용면적(㎡)': 33.11, '거래금액(만원)': 43600.0}, {'전용면적(㎡)': 29.02, '거래금액(만원)': 37500.0}]",33000.0,,85000.0,95000.0,
테헤란아이파크,92.6232,2023-01-01 00:00:00,319000.0,-10.18,테헤란로52길 16,37.5025006142352,127.046384009751,"[{'전용면적(㎡)': 92.6232, '거래금액(만원)': 319000.0}, {'전용면적(㎡)': 118.0315, '거래금액(만원)': 280000.0}, {'전용면적(㎡)': 70.8333, '거래금액(만원)': 251500.0}, {'전용면적(㎡)': 84.641, '거래금액(만원)': 240000.0}]",251500.0,,,280000.0,
토미,78.54,2022-01-01 00:00:00,110000.0,,논현로158길 17,37.5222245381774,127.029763494286,"[{'전용면적(㎡)': 78.54, '거래금액(만원)': 110000.0}]",,,110000.0,,
트레벨,33.48,2022-01-01 00:00:00,58500.0,,도곡로57길 9-7,37.4961346201522,127.050404610923,"[{'전용면적(㎡)': 33.48, '거래금액(만원)': 58500.0}]",,,58500.0,,
펜트힐루논현,43.392,2023-01-01 00:00:00,124614.0,18.68,언주로 641,37.5139309369117,127.034870651956,"[{'전용면적(㎡)': 43.392, '거래금액(만원)': 124614.0}]",,,105000.0,124614.0,
펜트힐캐스케이드,48.03,2023-01-01 00:00:00,148400.0,,언주로 720,37.5180738951162,127.035895495721,"[{'전용면적(㎡)': 48.03, '거래금액(만원)': 148400.0}, {'전용면적(㎡)': 43.01, '거래금액(만원)': 92000.0}]",,,,148400.0,
포스코더샵,164.88,2023-01-01 00:00:00,350000.0,-8.57,삼성로 417,37.5045959726835,127.057495005511,"[{'전용면적(㎡)': 164.88, '거래금액(만원)': 350000.0}, {'전용면적(㎡)': 139.54, '거래금액(만원)': 320000.0}]",320000.0,,,350000.0,
포스코트,200.9,2022-01-01 00:00:00,395000.0,-2.53,봉은사로 510,37.5130464359453,127.054970214493,"[{'전용면적(㎡)': 200.9, '거래금액(만원)': 395000.0}, {'전용면적(㎡)': 209.03, '거래금액(만원)': 385000.0}, {'전용면적(㎡)': 154.24, '거래금액(만원)': 335000.0}, {'전용면적(㎡)': 160.53, '거래금액(만원)': 300000.0}]",385000.0,,395000.0,,
포스틸빌라트,69.97,2022-01-01 00:00:00,53500.0,,테헤란로20길 36,37.4973286089135,127.03502407764,"[{'전용면적(㎡)': 69.97, '거래금액(만원)': 53500.0}]",,,53500.0,,
포이벨리,84.69,2024-01-01 00:00:00,89000.0,,양재대로 379,37.4746104462484,127.055214618418,"[{'전용면적(㎡)': 84.69, '거래금액(만원)': 89000.0}]",89000.0,,,,
푸른마을아파트101동~111동,84.93,2024-01-01 00:00:00,212000.0,24.71,일원로14길 25,37.484761123247,127.080874756987,"[{'전용면적(㎡)': 84.93, '거래금액(만원)': 212000.0}, {'전용면적(㎡)': 59.76, '거래금액(만원)': 170000.0}]",212000.0,,170000.0,,
푸른솔아파트1동,59.4,2024-01-01 00:00:00,145000.0,,학동로 420,37.517813134256,127.046054815285,"[{'전용면적(㎡)': 59.4, '거래금액(만원)': 145000.0}]",145000.0,,,,
풍림,51.68,2024-01-01 00:00:00,60000.0,,테헤란로77길 22,37.5080208456519,127.054316533577,"[{'전용면적(㎡)': 51.68, '거래금액(만원)': 60000.0}]",60000.0,,,,
풍림(1차),113.0,2023-01-01 00:00:00,280000.0,-39.29,영동대로112길 15,37.5156029612101,127.061858870437,"[{'전용면적(㎡)': 113.0, '거래금액(만원)': 280000.0}, {'전용면적(㎡)': 59.7, '거래금액(만원)': 170000.0}, {'전용면적(㎡)': 51.78, '거래금액(만원)': 148700.0}]",170000.0,,,280000.0,
풍림아이원2차202동,137.4,2023-01-01 00:00:00,190000.0,,역삼로74길 8,37.5013691284498,127.054999199043,"[{'전용면적(㎡)': 137.4, '거래금액(만원)': 190000.0}]",,,,190000.0,
풍림아이원4차(1007-2),111.54,2024-01-01 00:00:00,215000.0,,영동대로 330-7,37.5042541101006,127.066784450469,"[{'전용면적(㎡)': 111.54, '거래금액(만원)': 215000.0}]",215000.0,,,,
풍림아이원아파트,84.87,2024-01-01 00:00:00,155500.0,,역삼로 436,37.5016231251359,127.054798533858,"[{'전용면적(㎡)': 84.87, '거래금액(만원)': 155500.0}]",155500.0,,,,
프리마빌,124.8,2023-01-01 00:00:00,104500.0,-1.92,역삼로25길 17,37.4973345281351,127.039401623806,"[{'전용면적(㎡)': 124.8, '거래금액(만원)': 104500.0}, {'전용면적(㎡)': 82.33, '거래금액(만원)': 104000.0}, {'전용면적(㎡)': 102.79, '거래금액(만원)': 102000.0}]",102000.0,,104000.0,104500.0,
프리빌리지,36.62,2024-01-01 00:00:00,56000.0,,언주로81길 28,37.4999058900021,127.041306383797,"[{'전용면적(㎡)': 36.62, '거래금액(만원)': 56000.0}]",56000.0,,,,
프리우스역삼101동,82.48,2024-01-01 00:00:00,128000.0,,강남대로94길 51-14,37.501357668577,127.031049543516,"[{'전용면적(㎡)': 82.48, '거래금액(만원)': 128000.0}]",128000.0,,,,
필로스(193-45),128.33,2024-01-01 00:00:00,147000.0,,남부순환로381길 57,37.4869834611021,127.044305346444,"[{'전용면적(㎡)': 128.33, '거래금액(만원)': 147000.0}]",147000.0,,,,
하야트빌,70.95,2023-01-01 00:00:00,83000.0,,논현로159길 56,37.5218294514897,127.023788769448,"[{'전용면적(㎡)': 70.95, '거래금액(만원)': 83000.0}, {'전용면적(㎡)': 64.98, '거래금액(만원)': 75500.0}]",,,,83000.0,
하이페리온,179.39,2024-01-01 00:00:00,252500.0,,도곡로4길 31,37.4885895457311,127.034768297935,"[{'전용면적(㎡)': 179.39, '거래금액(만원)': 252500.0}, {'전용면적(㎡)': 184.31, '거래금액(만원)': 245500.0}]",245500.0,,,,
학동,74.6,2023-01-01 00:00:00,73000.0,,논현로124길 28,37.5126127146173,127.0338146219,"[{'전용면적(㎡)': 74.6, '거래금액(만원)': 73000.0}]",,,,73000.0,
한라비발디,125.7332,2024-01-01 00:00:00,264000.0,,남부순환로365길 33,37.4880001165609,127.039061237416,"[{'전용면적(㎡)': 125.7332, '거래금액(만원)': 264000.0}, {'전용면적(㎡)': 84.8861, '거래금액(만원)': 213000.0}]",264000.0,,,,
한보미도맨션1,191.07,2023-01-01 00:00:00,515000.0,-12.62,삼성로 150,37.4956953356085,127.068564672209,"[{'전용면적(㎡)': 191.07, '거래금액(만원)': 515000.0}, {'전용면적(㎡)': 161.36, '거래금액(만원)': 450000.0}, {'전용면적(㎡)': 128.01, '거래금액(만원)': 420000.0}, {'전용면적(㎡)': 84.48, '거래금액(만원)': 329000.0}]",450000.0,,,515000.0,
한보미도맨션2,190.47,2024-01-01 00:00:00,525000.0,22.09,삼성로 150,37.4956953356085,127.068564672209,"[{'전용면적(㎡)': 190.47, '거래금액(만원)': 525000.0}, {'전용면적(㎡)': 159.15, '거래금액(만원)': 430000.0}, {'전용면적(㎡)': 126.33, '거래금액(만원)': 400000.0}, {'전용면적(㎡)': 115.05, '거래금액(만원)': 370000.0}, {'전용면적(㎡)': 84.96, '거래금액(만원)': 332000.0}]",525000.0,,,430000.0,
한솔마을,84.73,2024-01-01 00:00:00,232000.0,23.08,광평로10길 6,37.4826291743574,127.076520309277,"[{'전용면적(㎡)': 84.73, '거래금액(만원)': 232000.0}, {'전용면적(㎡)': 63.76, '거래금액(만원)': 188500.0}]",232000.0,,188500.0,,
한스빌(836),39.89,2024-01-01 00:00:00,47000.0,1.19,도곡로3길 26,37.4919829893777,127.032955994209,"[{'전용면적(㎡)': 39.89, '거래금액(만원)': 47000.0}, {'전용면적(㎡)': 41.95, '거래금액(만원)': 42500.0}, {'전용면적(㎡)': 48.21, '거래금액(만원)': 42000.0}]",42500.0,,42000.0,,
한신(개포),83.86,2022-01-01 00:00:00,281000.0,-11.39,언주로 123,37.4876033476735,127.049755052514,"[{'전용면적(㎡)': 83.86, '거래금액(만원)': 281000.0}, {'전용면적(㎡)': 59.48, '거래금액(만원)': 249000.0}, {'전용면적(㎡)': 52.73, '거래금액(만원)': 220700.0}]",249000.0,,281000.0,,
한신엠비씨,117.57,2024-01-01 00:00:00,232500.0,,논현로 205,37.487947873686,127.040618203989,"[{'전용면적(㎡)': 117.57, '거래금액(만원)': 232500.0}, {'전용면적(㎡)': 84.74, '거래금액(만원)': 210500.0}, {'전용면적(㎡)': 58.46, '거래금액(만원)': 172000.0}]",232500.0,,,,
한신오페라하우스,117.19,2024-01-01 00:00:00,208000.0,1.46,삼성로135길 47,37.5192185245638,127.045342013722,"[{'전용면적(㎡)': 117.19, '거래금액(만원)': 208000.0}, {'전용면적(㎡)': 123.75, '거래금액(만원)': 205000.0}]",208000.0,,,205000.0,
한신오페라하우스2차,100.93,2024-01-01 00:00:00,191000.0,,학동로63길 14,37.5188927315857,127.045316591248,"[{'전용면적(㎡)': 100.93, '거래금액(만원)': 191000.0}]",191000.0,,,,
한양1차(영동한양),91.21,2024-01-01 00:00:00,450000.0,15.38,압구정로 321,,,"[{'전용면적(㎡)': 91.21, '거래금액(만원)': 450000.0}, {'전용면적(㎡)': 78.05, '거래금액(만원)': 400000.0}, {'전용면적(㎡)': 121.32, '거래금액(만원)': 390000.0}, {'전용면적(㎡)': 63.87, '거래금액(만원)': 388000.0}, {'전용면적(㎡)': 49.98, '거래금액(만원)': 257000.0}]",450000.0,,,390000.0,
한양2,175.92,2024-01-01 00:00:00,595000.0,12.26,압구정로 347,,,"[{'전용면적(㎡)': 175.92, '거래금액(만원)': 595000.0}, {'전용면적(㎡)': 147.41, '거래금액(만원)': 530000.0}]",595000.0,,,530000.0,
한양3,161.9,2023-01-01 00:00:00,530000.0,-12.26,압구정로 321,,,"[{'전용면적(㎡)': 161.9, '거래금액(만원)': 530000.0}, {'전용면적(㎡)': 116.94, '거래금액(만원)': 465000.0}]",465000.0,,,530000.0,
한양4,208.65,2024-01-01 00:00:00,710000.0,,압구정로 313,,,"[{'전용면적(㎡)': 208.65, '거래금액(만원)': 710000.0}, {'전용면적(㎡)': 101.09, '거래금액(만원)': 425000.0}]",710000.0,,,,
한양5,153.59,2024-01-01 00:00:00,570000.0,,압구정로 401,,,"[{'전용면적(㎡)': 153.59, '거래금액(만원)': 570000.0}, {'전용면적(㎡)': 115.24, '거래금액(만원)': 400000.0}, {'전용면적(㎡)': 100.5, '거래금액(만원)': 370000.0}]",570000.0,,,,
한양6,154.12,2024-01-01 00:00:00,530000.0,42.86,압구정로 313,,,"[{'전용면적(㎡)': 154.12, '거래금액(만원)': 530000.0}, {'전용면적(㎡)': 106.71, '거래금액(만원)': 390000.0}, {'전용면적(㎡)': 110.74, '거래금액(만원)': 371000.0}]",530000.0,,,371000.0,
한양7,137.55,2024-01-01 00:00:00,540000.0,,압구정로61길 37,,,"[{'전용면적(㎡)': 137.55, '거래금액(만원)': 540000.0}, {'전용면적(㎡)': 106.22, '거래금액(만원)': 400000.0}, {'전용면적(㎡)': 110.25, '거래금액(만원)': 390000.0}]",540000.0,,,,
한양8(81동한개동),210.1,2024-01-01 00:00:00,835000.0,,압구정로 403,,,"[{'전용면적(㎡)': 210.1, '거래금액(만원)': 835000.0}]",835000.0,,,,
한양립스,38.2471,2023-01-01 00:00:00,74300.0,,선릉로92길 37-4,,,"[{'전용면적(㎡)': 38.2471, '거래금액(만원)': 74300.0}]",,,,74300.0,
한양수자인어반게이트,20.23,2022-01-01 00:00:00,28000.0,6.73,봉은사로29길 35,,,"[{'전용면적(㎡)': 20.23, '거래금액(만원)': 28000.0}, {'전용면적(㎡)': 16.2, '거래금액(만원)': 23800.0}]",,,22300.0,23800.0,
한일,80.29,2023-01-01 00:00:00,170000.0,-7.65,봉은사로73길 23,,,"[{'전용면적(㎡)': 80.29, '거래금액(만원)': 170000.0}, {'전용면적(㎡)': 55.34, '거래금액(만원)': 157000.0}]",157000.0,,,170000.0,
한진로즈힐,103.96,2022-01-01 00:00:00,198000.0,,도산대로46길 21,,,"[{'전용면적(㎡)': 103.96, '거래금액(만원)': 198000.0}, {'전용면적(㎡)': 84.94, '거래금액(만원)': 172500.0}]",,,198000.0,,
한화꿈에그린2차,83.7,2022-01-01 00:00:00,137000.0,,봉은사로21길 19,,,"[{'전용면적(㎡)': 83.7, '거래금액(만원)': 137000.0}]",,,137000.0,,
한화진넥스빌,51.08,2023-01-01 00:00:00,48500.0,-16.13,언주로86길 11,,,"[{'전용면적(㎡)': 51.08, '거래금액(만원)': 48500.0}, {'전용면적(㎡)': 43.58, '거래금액(만원)': 46500.0}, {'전용면적(㎡)': 39.2, '거래금액(만원)': 39000.0}, {'전용면적(㎡)': 34.82, '거래금액(만원)': 33700.0}]",39000.0,,46500.0,48500.0,
현대1,84.27,2022-01-01 00:00:00,205000.0,,영동대로57길 28,,,"[{'전용면적(㎡)': 84.27, '거래금액(만원)': 205000.0}]",,,205000.0,,
"현대10차(201,202동)",151.93,2024-01-01 00:00:00,655000.0,,압구정로29길 69,,,"[{'전용면적(㎡)': 151.93, '거래금액(만원)': 655000.0}, {'전용면적(㎡)': 108.15, '거래금액(만원)': 460000.0}]",655000.0,,,,
현대13차(208~211동),105.31,2024-01-01 00:00:00,500000.0,,압구정로29길 23,,,"[{'전용면적(㎡)': 105.31, '거래금액(만원)': 500000.0}, {'전용면적(㎡)': 108.47, '거래금액(만원)': 415000.0}]",415000.0,,,,
"현대14차(203,204,205,206동)",84.94,2024-01-01 00:00:00,470000.0,,압구정로29길 57,,,"[{'전용면적(㎡)': 84.94, '거래금액(만원)': 470000.0}]",470000.0,,,,
"현대1차(12,13,21,22,31,32,33동)",196.21,2024-01-01 00:00:00,900000.0,,압구정로29길 71,,,"[{'전용면적(㎡)': 196.21, '거래금액(만원)': 900000.0}, {'전용면적(㎡)': 161.18, '거래금액(만원)': 650000.0}, {'전용면적(㎡)': 131.48, '거래금액(만원)': 549000.0}]",900000.0,,,,
현대1차101동~106동,177.19,2024-01-01 00:00:00,340000.0,23.64,개포로 303,,,"[{'전용면적(㎡)': 177.19, '거래금액(만원)': 340000.0}, {'전용면적(㎡)': 128.62, '거래금액(만원)': 308000.0}, {'전용면적(㎡)': 95.4, '거래금액(만원)': 275000.0}]",340000.0,,275000.0,,
현대2,165.08,2024-01-01 00:00:00,380000.0,39.71,언주로 107,,,"[{'전용면적(㎡)': 165.08, '거래금액(만원)': 380000.0}, {'전용면적(㎡)': 131.83, '거래금액(만원)': 318000.0}, {'전용면적(㎡)': 84.81, '거래금액(만원)': 272000.0}]",380000.0,,272000.0,,
"현대2차(10,11,20,23,24,25동)",196.84,2024-01-01 00:00:00,830000.0,,압구정로29길 71,,,"[{'전용면적(㎡)': 196.84, '거래금액(만원)': 830000.0}, {'전용면적(㎡)': 160.28, '거래금액(만원)': 730000.0}]",830000.0,,,,
현대3차(61~64동),82.5,2024-01-01 00:00:00,430000.0,,압구정로39길 58,,,"[{'전용면적(㎡)': 82.5, '거래금액(만원)': 430000.0}]",410000.0,,,,
현대4,84.98,2022-01-01 00:00:00,200000.0,-15.25,개포로110길 21,,,"[{'전용면적(㎡)': 84.98, '거래금액(만원)': 200000.0}, {'전용면적(㎡)': 73.0, '거래금액(만원)': 169500.0}]",,,200000.0,169500.0,
현대4차저층(51~56동),117.9,2024-01-01 00:00:00,610000.0,,압구정로33길 70,,,"[{'전용면적(㎡)': 117.9, '거래금액(만원)': 610000.0}]",570000.0,,,,
"현대5차(71,72동)",82.23,2024-01-01 00:00:00,479800.0,,압구정로29길 68,,,"[{'전용면적(㎡)': 82.23, '거래금액(만원)': 479800.0}]",479800.0,,,,
"현대6차(78~81,83,84,86,87동)",196.7,2024-01-01 00:00:00,748000.0,,압구정로 201,,,"[{'전용면적(㎡)': 196.7, '거래금액(만원)': 748000.0}, {'전용면적(㎡)': 157.36, '거래금액(만원)': 670000.0}, {'전용면적(㎡)': 144.7, '거래금액(만원)': 610000.0}]",748000.0,,,,
"현대7차(73~77,82,85동)",245.2,2024-01-01 00:00:00,1150000.0,67.88,압구정로 201,,,"[{'전용면적(㎡)': 245.2, '거래금액(만원)': 1150000.0}, {'전용면적(㎡)': 196.7, '거래금액(만원)': 685000.0}, {'전용면적(㎡)': 157.36, '거래금액(만원)': 658000.0}, {'전용면적(㎡)': 144.2, '거래금액(만원)': 648000.0}]",1150000.0,,,685000.0,
현대8차(성수현대:91~95동),163.67,2024-01-01 00:00:00,645000.0,,압구정로 309,,,"[{'전용면적(㎡)': 163.67, '거래금액(만원)': 645000.0}, {'전용면적(㎡)': 107.64, '거래금액(만원)': 445000.0}, {'전용면적(㎡)': 111.5, '거래금액(만원)': 389000.0}]",645000.0,,,,
현대그린1,84.93,2022-01-01 00:00:00,187000.0,-10.16,논현로51길 25,,,"[{'전용면적(㎡)': 84.93, '거래금액(만원)': 187000.0}]",168000.0,,187000.0,,
현대까르띠에710,230.075,2024-01-01 00:00:00,515000.0,39.19,언주로86길 12,,,"[{'전용면적(㎡)': 230.075, '거래금액(만원)': 515000.0}, {'전용면적(㎡)': 171.944, '거래금액(만원)': 370000.0}, {'전용면적(㎡)': 149.7, '거래금액(만원)': 300000.0}]",515000.0,,,370000.0,
현대비젼21,42.7,2024-01-01 00:00:00,56000.0,12.0,언주로30길 10,,,"[{'전용면적(㎡)': 42.7, '거래금액(만원)': 56000.0}, {'전용면적(㎡)': 34.995, '거래금액(만원)': 54500.0}, {'전용면적(㎡)': 32.65, '거래금액(만원)': 50000.0}]",56000.0,,50000.0,,
현대빌라트,181.81,2023-01-01 00:00:00,660000.0,,압구정로29길 49,,,"[{'전용면적(㎡)': 181.81, '거래금액(만원)': 660000.0}]",,,,660000.0,
현대삼성동1차,159.69,2024-01-01 00:00:00,258000.0,,삼성로120길 52-5,,,"[{'전용면적(㎡)': 159.69, '거래금액(만원)': 258000.0}]",258000.0,,,,
현대썬앤빌테헤란,36.12,2024-01-01 00:00:00,59500.0,,삼성로85길 33,,,"[{'전용면적(㎡)': 36.12, '거래금액(만원)': 59500.0}]",59500.0,,,,
현대아인빌,138.42,2024-01-01 00:00:00,199000.0,24.38,압구정로22길 29,,,"[{'전용면적(㎡)': 138.42, '거래금액(만원)': 199000.0}, {'전용면적(㎡)': 121.72, '거래금액(만원)': 160000.0}]",199000.0,,,160000.0,
현대아파트,84.78,2023-01-01 00:00:00,184000.0,-2.72,선릉로 748,,,"[{'전용면적(㎡)': 84.78, '거래금액(만원)': 184000.0}]",179000.0,,,184000.0,
현대아파트(75-1),159.08,2024-01-01 00:00:00,380000.0,,학동로87길 7,,,"[{'전용면적(㎡)': 159.08, '거래금액(만원)': 380000.0}, {'전용면적(㎡)': 95.38, '거래금액(만원)': 230000.0}]",380000.0,,,,
현대아파트101동,84.87,2024-01-01 00:00:00,206000.0,,학동로64길 14,,,"[{'전용면적(㎡)': 84.87, '거래금액(만원)': 206000.0}, {'전용면적(㎡)': 59.83, '거래금액(만원)': 160000.0}]",206000.0,,,,
현대아파트1동~3동,84.96,2024-01-01 00:00:00,171000.0,,도곡로18길 34,,,"[{'전용면적(㎡)': 84.96, '거래금액(만원)': 171000.0}]",171000.0,,,,
현대아파트3,163.85,2023-01-01 00:00:00,350000.0,-25.71,개포로 409,,,"[{'전용면적(㎡)': 163.85, '거래금액(만원)': 350000.0}, {'전용면적(㎡)': 131.83, '거래금액(만원)': 260000.0}, {'전용면적(㎡)': 84.87, '거래금액(만원)': 235000.0}]",260000.0,,,350000.0,
현대인텔렉스,142.88,2024-01-01 00:00:00,156000.0,,언주로 620,,,"[{'전용면적(㎡)': 142.88, '거래금액(만원)': 156000.0}]",156000.0,,,,
현대타워(13층-27층),149.99,2022-01-01 00:00:00,225000.0,,테헤란로 423,,,"[{'전용면적(㎡)': 149.99, '거래금액(만원)': 225000.0}]",,,225000.0,,
현대하이츠,111.96,2023-01-01 00:00:00,100000.0,,역삼로34길 12,,,"[{'전용면적(㎡)': 111.96, '거래금액(만원)': 100000.0}]",,,,100000.0,
현대한강빌라,134.76,2023-01-01 00:00:00,370000.0,,도산대로85길 56,,,"[{'전용면적(㎡)': 134.76, '거래금액(만원)': 370000.0}]",,,,350000.0,
현대향목빌라트,244.59,2022-01-01 00:00:00,310000.0,,남부순환로379길 26,,,"[{'전용면적(㎡)': 244.59, '거래금액(만원)': 310000.0}]",,,310000.0,,
현대휴먼터치빌,35.88,2023-01-01 00:00:00,30000.0,,논현로 565,,,"[{'전용면적(㎡)': 35.88, '거래금액(만원)': 30000.0}, {'전용면적(㎡)': 25.92, '거래금액(만원)': 25500.0}]",,,,30000.0,
현대힐스테이트2단지,84.236,2024-01-01 00:00:00,299000.0,11.43,삼성로111길 8,,,"[{'전용면적(㎡)': 84.236, '거래금액(만원)': 299000.0}, {'전용면적(㎡)': 43.842, '거래금액(만원)': 163200.0}, {'전용면적(㎡)': 40.763, '거래금액(만원)': 158000.0}]",273000.0,,,245000.0,
호산프라자,36.0,2023-01-01 00:00:00,38000.0,-4.86,선릉로 604,,,"[{'전용면적(㎡)': 36.0, '거래금액(만원)': 38000.0}, {'전용면적(㎡)': 28.8, '거래금액(만원)': 35000.0}, {'전용면적(㎡)': 33.6, '거래금액(만원)': 33300.0}]",33300.0,,35000.0,38000.0,
호원빌라,244.49,2024-01-01 00:00:00,460000.0,,압구정로75길 15,,,"[{'전용면적(㎡)': 244.49, '거래금액(만원)': 460000.0}]",460000.0,,,,
효성빌라청담101(B동),226.62,2022-01-01 00:00:00,747000.0,-0.87,압구정로71길 28,,,"[{'전용면적(㎡)': 226.62, '거래금액(만원)': 747000.0}]",740500.0,,747000.0,,
휴먼스타빌,35.905,2022-01-01 00:00:00,90000.0,,도산대로 454,,,"[{'전용면적(㎡)': 35.905, '거래금액(만원)': 90000.0}]",,,90000.0,,
힐데스하임빌라,244.55,2022-01-01 00:00:00,500000.0,,남부순환로377길 26,,,"[{'전용면적(㎡)': 244.55, '거래금액(만원)': 500000.0}]",,,500000.0,,
힐타워,134.83,2024-01-01 00:00:00,125000.0,,강남대로132길 26,,,"[{'전용면적(㎡)': 134.83, '거래금액(만원)': 125000.0}]",125000.0,,,,
